i,j,corr
19,28,0.1047376879380451
19,29,0.06567990880218774
19,30,-0.03632882174921043
19,31,0.03417748099032897
19,32,0.03050252601908101
19,33,0.13503550171691828
19,34,0.0053456154680521
19,35,-0.05091109412995925
19,36,0.06372568682129193
19,37,-0.039028621455251836
19,38,0.04777434172996346
19,39,0.007610684380935994
19,40,0.005786580890558284
19,41,0.013237189895050922
19,42,-0.01191226411894139
19,43,0.03201213084886235
19,44,-0.07908762233964725
19,45,0.07247966272562638
19,46,0.04346670562766487
19,47,0.023035330398687184
19,48,0.09080782224017842
19,49,-0.054817929764613096
19,50,-0.06806452973917004
19,51,0.11836909578148205
19,52,-0.0008410748889537647
19,53,0.035535208117332316
19,54,-0.0635396075917988
19,55,-0.000667371942507051
19,56,0.0786983499577953
19,57,0.010050466625936267
19,58,-0.028211400686223832
19,59,0.0056967455230417016
19,60,0.020845490531122973
19,61,0.016060020905265315
19,62,-0.05075770326063389
19,63,-0.029592786300515456
20,21,-0.1144384342378661
20,22,0.12302395893389904
20,23,0.09300540275454089
20,24,0.06773298015213118
20,25,-0.03134055840684893
20,26,-0.036515902592151844
20,27,0.017145567102305102
20,28,0.004794285807774384
20,29,0.13510038771083907
20,30,-0.09840525851621279
20,31,-0.11974002660318034
20,32,-0.08324000814116711
20,33,0.06342344056555782
20,34,-0.020806500868583957
20,35,0.09860209841598183
20,36,-0.003257190031959935
20,37,-0.048615621838962966
20,38,0.07086138857802435
20,39,0.08664262654058115
20,40,-0.120401220947738
20,41,0.04490079500397599
20,42,-0.08291177832488018
20,43,-0.06845939748321551
20,44,0.006731853111163908
20,45,0.03533575523151556
20,46,0.10106274440992874
20,47,-0.07412003615039069
20,48,-0.01574986672078503
20,49,0.008066262793888944
20,50,0.022459105401806047
20,51,-0.13274992347246675
20,52,-0.0004913343964957291
20,53,0.14874456293872018
20,54,-0.0315055940544458
20,55,-0.12583788839938442
20,56,-0.14093099904341372
20,57,0.07403447149351489
20,58,0.06136686958388208
20,59,-0.01516019535620584
20,60,0.006109374927849869
20,61,0.08605881434494045
20,62,-0.09105914288480262
20,63,0.06692012295978077
21,22,-0.11054451024337952
21,23,-0.03467244794125905
21,24,0.003990216032673839
21,25,-0.10203444971061311
21,26,0.08784271251431874
21,27,0.09035347390340262
21,28,-0.011882190254911822
21,29,-0.055013427349710646
21,30,-0.07483209038837511
21,31,-0.0036755635647201215
21,32,0.02623039566221331
21,33,0.02309281089230927
21,34,-0.0667677022331384
21,35,-0.055445481266552424
21,36,0.07458943833421361
21,37,-0.008551029340922573
21,38,-0.02023601034309757
21,39,-0.03964262870176149
21,40,-0.05304788506029284
21,41,-0.09950837824029485
21,42,0.015291402481047699
21,43,0.019103131465417478
21,44,0.0862387713393708
21,45,-0.011107445760964613
21,46,-0.09550556924800421
21,47,-0.07360741822702196
21,48,0.08059980800510527
21,49,0.09995019965564408
21,50,-0.17206839800450652
21,51,-0.01724160914907865
21,52,-0.09900250462679734
21,53,-0.11875854486398625
21,54,-0.008571447876736995
21,55,0.06255897123191463
21,56,0.004845870088025585
21,57,-0.02380566626027561
21,58,0.06917110534031302
21,59,0.0280753767039033
21,60,-0.09231210014912719
21,61,-0.10869364362954134
21,62,0.0766417381357436
21,63,0.04366817264322781
22,23,-0.02704293905361437
22,24,-0.0019937762869400885
22,25,-0.008944389354476435
22,26,0.04403856985387171
22,27,0.009872688721012723
22,28,0.03338008458775747
22,29,0.010555655665853711
22,30,-0.014361841459660456
22,31,0.00011810452963833606
22,32,-0.003248152376878151
22,33,0.0458369213619938
22,34,0.13071237661727275
22,35,0.23424385819961382
22,36,-0.09081325888479194
22,37,0.007386022980833214
22,38,-0.008756896754253769
22,39,0.6291423880752367
22,40,-0.0006036439648162755
22,41,0.1684781596935096
22,42,-0.13101914008652724
22,43,0.2279123025069942
22,44,0.03016783926955565
22,45,0.01718626525452672
22,46,0.08900849667479616
22,47,0.032340811905224635
22,48,-0.0233327566102164
22,49,0.007484866792986355
22,50,-0.017591458005776724
22,51,-0.10864387289224046
22,52,0.09427167596145387
22,53,-0.050081878917532976
22,54,0.08334980810922098
22,55,-0.14632194109192964
22,56,-0.028473220361102086
22,57,0.09084249740259322
22,58,-0.052947991828076746
22,59,-0.11568180713593429
22,60,-0.10220945221513904
22,61,0.12583336988717145
22,62,-0.009820392374973556
22,63,-0.048926419639893484
23,24,-0.049711908256739115
23,25,0.09417340964961383
23,26,0.06473721939630876
23,27,0.0038897867938449105
23,28,-0.027561748764520583
23,29,0.08871243740231108
23,30,-0.031005053620183614
23,31,0.012829323854938242
23,32,-0.161937318517364
23,33,-0.07590360401267111
23,34,-0.008617150158902746
23,35,-0.03706296746517978
23,36,-0.017243899520028635
23,37,-0.09557554450180535
23,38,0.011558462691741154
23,39,0.01332634609872426
23,40,-0.0321231663051428
23,41,-0.004891256894286441
23,42,-0.08269616185111844
23,43,0.0024927357517997824
23,44,0.039470894442125745
23,45,-0.12479955058309335
23,46,0.03295424914815084
23,47,0.030610783452277874
23,48,-0.08705785733771797
23,49,0.056044532063677426
23,50,-0.06598234333664557
23,51,-0.032880081890001835
23,52,0.10832096580762267
23,53,0.015541286435853003
23,54,-0.04979066822942225
23,55,0.13797062014350617
23,56,0.13106349855441957
23,57,0.02841751392546708
23,58,0.014303525800984408
23,59,-0.11826447139682751
23,60,0.035619999109043746
23,61,-0.012890497417540746
23,62,-0.02526277284068866
23,63,-0.1092452392774701
24,25,-0.1376292788151756
24,26,0.07523697994501428
24,27,-0.07485840921258079
24,28,0.14647555610876206
24,29,0.09748263692119438
24,30,-0.08326428791641695
24,31,0.007576659302807927
24,32,0.0523203495250751
24,33,-0.004835128634539797
24,34,-0.023417156292562413
24,35,-0.025576637926531844
24,36,0.06399479316752749
24,37,0.019101584193419535
24,38,0.0908286119602306
24,39,-0.009296863792092817
24,40,-0.04783580820713256
24,41,-0.00843995770303092
24,42,0.012562987138235492
24,43,-0.058341544626067464
24,44,0.16260842908730833
24,45,0.08710736111142132
24,46,-0.041372466102618216
24,47,0.015644753725797593
24,48,0.09863972094868995
24,49,-0.02189183133771023
24,50,0.042216427872319044
24,51,0.07804110117302317
24,52,0.10483686950268091
24,53,0.09265296179773229
24,54,-0.042889111298195615
24,55,-0.003974307614728753
24,56,0.10030615241122935
24,57,0.022505120269405755
24,58,-0.11979691624691935
24,59,-0.0288131838224658
24,60,0.04574603544330062
24,61,-0.034200954847180554
24,62,-0.03926371070511439
24,63,-0.08302797400407205
25,26,0.1570670189751123
25,27,0.010734876449760131
25,28,0.04263975117311172
25,29,-0.06948855962497436
25,30,0.16311760683959142
25,31,0.04602281097194071
25,32,-0.04712944545862779
25,33,-0.03392166540578012
25,34,0.03811442936312702
25,35,-0.054439971538237465
25,36,-0.10606907273723759
25,37,-0.10021637000557866
25,38,-0.20056362643287542
25,39,0.013759256174256643
25,40,-0.029705000395598247
25,41,-0.09956278021312885
25,42,-0.04379340461700919
25,43,0.039072834889614
25,44,0.025530880264036153
25,45,-0.09521407193173059
25,46,-0.08248868791690124
25,47,0.05288294666508312
25,48,0.09485023745421103
25,49,-0.15886140079815417
25,50,0.028180521983198103
25,51,0.26774413261522584
25,52,0.013876764489774956
25,53,-0.07769843598340256
25,54,-0.0427698815985963
25,55,0.09565899439356701
25,56,0.018244360414775826
25,57,-0.025184144843931822
25,58,-0.06934502662585044
25,59,0.047356997424905865
25,60,0.15981402687031054
25,61,-0.08389200765447628
25,62,0.019338880331407723
25,63,-0.017761282005296933
26,27,-0.08547577242056048
26,28,0.05597460801162452
26,29,0.13619513499339064
26,30,0.14957088883209943
26,31,0.3140104121122804
26,32,-0.029120970600933285
26,33,-0.014307009424408402
26,34,0.1978869048652728
26,35,0.3430260139820944
26,36,-0.03294468068527451
26,37,-0.09609399995595348
26,38,0.010113225963844537
26,39,0.0745229657187639
26,40,-0.14566082496464644
26,41,0.02349146343901959
26,42,0.08236680476927256
26,43,0.07597912536307874
26,44,0.06947102940678437
26,45,-0.0105219566956148
26,46,-0.3576456476411629
26,47,-0.10904179729536717
26,48,0.1692112444238028
26,49,0.03139932122631754
26,50,0.08020726424483524
26,51,-0.013778994459228793
26,52,-0.01915640643234634
26,53,-0.011080324864386914
26,54,-0.07176298030775073
26,55,0.015883817339188363
26,56,0.007024683732835498
26,57,-0.029985627138477775
26,58,-0.03341321330090481
26,59,-0.035238435282820016
26,60,0.11605077953204078
26,61,-0.287411265114796
26,62,-0.18571876766442158
26,63,0.04229284089939124
27,28,-0.047134229069586954
27,29,-0.09697356185278039
27,30,-0.03868685012895825
27,31,0.024441492770827314
27,32,0.0573246608515709
27,33,-0.12299481654720454
27,34,-0.16388182854404026
27,35,-0.2577342327246987
27,36,-0.11226783108816193
27,37,0.06699977245734984
27,38,-0.09392772216690802
27,39,-0.03080507891316576
27,40,0.04650961202045217
27,41,0.15357760763588088
27,42,0.022014153611776315
27,43,0.06595938090012687
27,44,-0.003566324895955201
27,45,0.07005092057649553
27,46,-0.10918425473702247
27,47,0.033262423740590755
27,48,-0.05984176960067561
27,49,0.008322213081044348
27,50,0.22961356808031802
27,51,0.05032649467382374
27,52,0.07574555883278791
27,53,0.09135372460537676
27,54,0.00784097165120615
27,55,-0.03886815257879819
27,56,0.0878752254261375
27,57,0.07528997755887812
27,58,-0.05441270793535891
27,59,0.14536135547905174
27,60,-0.09568633736605286
27,61,-0.23140405034895825
27,62,0.036488429633908824
27,63,-0.07852308329425842
28,29,0.06674028872899677
28,30,-0.007646547052746525
28,31,-0.10123849945166932
28,32,-0.1722796185966378
28,33,-0.01602016669798526
28,34,0.04949122876106814
28,35,-0.014102794059870081
28,36,0.018513525983189748
28,37,-0.06336885319796604
28,38,0.1304711370159723
28,39,-0.006744023357885225
28,40,-0.053315354017673774
28,41,0.02407031769224633
28,42,-0.022441606179625595
28,43,0.06934774587779997
28,44,-0.08321057596775512
28,45,0.007767730587779809
28,46,0.029385614994598526
28,47,0.16060786713689898
28,48,0.05845042843290628
28,49,-0.07973454322944196
28,50,-0.02302113312631355
28,51,-0.051488396478682204
28,52,0.014899080502658967
28,53,-0.08895616427019798
28,54,-0.09174515590969397
28,55,-0.015643728182361483
28,56,-0.02514120705735544
28,57,0.01644047753376969
28,58,0.011644213352480101
28,59,0.009516104259423078
28,60,0.08303455469706537
28,61,-0.02443308657004064
28,62,-0.009371862565547348
28,63,0.04119910450069019
29,30,0.015918679660902477
29,31,-0.02646395599073589
29,32,0.07046952990438198
29,33,-0.031210405230540996
29,34,0.057715642944494924
29,35,0.039466101499718464
29,36,-0.046692332731744245
29,37,-0.06265580617352287
29,38,0.14070796982839337
29,39,0.031716116175362984
29,40,-0.07921623357298276
29,41,-0.011883197743520743
29,42,-0.03671226103297523
29,43,0.014682229201682976
29,44,-0.004198796784524314
29,45,-0.03715702070882765
29,46,0.0469094914515574
29,47,-0.002945156447252983
29,48,-0.02729543000252994
29,49,0.13463512458396465
29,50,-0.039162049279489644
29,51,-0.14811309136500928
29,52,0.016647996370938403
29,53,0.016470915242823517
29,54,-0.012647275723841436
29,55,-0.04856653519228209
29,56,0.09087467629986888
29,57,0.007980454599199797
29,58,0.11984243093009148
29,59,-0.0901260761408685
29,60,0.0014690316692749224
29,61,-0.04251123076141729
29,62,-0.033081356863617684
29,63,-0.00043832524802429244
30,31,0.03999921664981894
30,32,0.06357914291705127
30,33,0.040808663578707674
30,34,-0.027823593149371106
30,35,0.06613079210492472
30,36,-0.0759989374296129
30,37,0.1796720209748629
30,38,-0.05802771667380561
30,39,0.007842173996558389
30,40,-0.005601395554076022
30,41,-0.0811384595727797
30,42,-0.023713928410136073
30,43,-0.006846853251793619
30,44,-0.12642268145630467
30,45,-0.10761676372075203
30,46,-0.0359242529156582
30,47,-0.03914716599133743
30,48,0.07542759343768757
30,49,0.03290887784575814
30,50,0.015245762794450021
30,51,0.05020436764709769
30,52,-0.058135917145620886
30,53,-0.08304602571426646
30,54,0.02905057490798438
30,55,-0.011893740794263563
30,56,-0.054564111174387794
30,57,-0.048392500209994714
30,58,0.09315071828315219
30,59,-0.04999022925851297
30,60,0.08472144339558539
30,61,-0.04579085011741259
30,62,0.07396785488407445
30,63,0.09762494828807455
31,32,0.13521799934754647
31,33,0.038886134646193976
31,34,-0.0032263880439811
31,35,0.1080320422399243
31,36,0.07688159801349276
31,37,0.0037285421105214054
31,38,-0.09012041289015636
31,39,0.03535331771339281
31,40,-0.005712090679422198
31,41,0.03550292990328127
31,42,0.39229595607958273
31,43,-0.12083164089904098
31,44,0.01751112733892141
31,45,-0.05716416029098248
31,46,-0.21628576100187039
31,47,-0.04613626270234771
31,48,0.0654058689748946
31,49,-0.07617436316177958
31,50,0.27801652257436366
31,51,0.005880884114951041
31,52,-0.015351171662722082
31,53,0.04630483879101242
31,54,0.032509417955237215
31,55,-0.0738549295598985
31,56,0.032242113111500825
31,57,-0.08911818187260129
31,58,-0.12443209344965886
31,59,0.08671225347360113
31,60,0.10385305775081813
31,61,-0.06603828792625778
31,62,-0.03495638929665283
31,63,0.021395521118396283
32,33,0.09592611310695501
32,34,-0.010817992093462219
32,35,0.047092168149682485
32,36,0.009298450919491082
32,37,0.04605943075240807
32,38,-0.13579972366945453
32,39,-0.04919708482085134
32,40,0.033775464804984126
32,41,0.09699076061790739
32,42,0.12113350943571571
32,43,0.0019069591266937882
32,44,-0.011509196167979305
32,45,-0.04759940924168383
32,46,-0.02615641089403303
32,47,-0.10449858087189869
32,48,0.15417400218810529
32,49,0.048378525782254864
32,50,0.11799700026918991
32,51,-0.17497662072386067
32,52,0.03437318095594149
32,53,0.11392369620307481
32,54,0.3004438650122377
32,55,-0.12989924318831603
32,56,0.057256552845572774
32,57,0.040757112860647045
32,58,0.10386934634460253
32,59,0.0528188650933572
32,60,-0.18911250670783344
32,61,0.0017901905737394686
32,62,-0.0358424667839234
32,63,0.009496735781706699
33,34,0.08798278111130978
33,35,0.021929611201484213
33,36,-0.030414004652743055
33,37,-0.09941960848506563
33,38,-0.08271192212981239
33,39,0.035016898278395714
33,40,-0.14033040828579224
33,41,0.05461260062912679
33,42,0.03636073605081281
33,43,-0.07069485460952421
33,44,-0.033328830900722736
33,45,0.0046029503333784175
33,46,4.6706913612415663e-05
33,47,-0.045705732219897516
33,48,0.1060875837688989
33,49,-0.011542627942892673
33,50,-0.05646617832758926
33,51,-0.13967119676237805
33,52,-0.010739383138157766
33,53,-0.09890569003386752
33,54,0.022269443318028118
33,55,0.006340850234445408
33,56,-0.07119745137500365
33,57,-0.04329141208556542
33,58,0.034552497822154894
33,59,-0.03924571040913075
33,60,-0.06256979768224016
33,61,0.11445116693087683
33,62,0.08321182945962065
33,63,0.11762774461463599
34,35,0.061094764060008425
34,36,-0.09354769536065848
34,37,-0.051602577469354594
34,38,0.022026612546535144
34,39,0.12593711178038147
34,40,-0.16437895616684298
34,41,-0.04552013253282971
34,42,0.10932162262413339
34,43,0.13656504931287494
34,44,0.0005782723045760963
34,45,0.002031057083671186
34,46,-0.11353802563429878
34,47,-0.020351037833394564
34,48,-0.026195417154281878
34,49,0.03915924765910954
34,50,0.05268361421389227
34,51,-0.0932973402283517
34,52,0.061235957316078164
34,53,-0.0231659726322719
34,54,-0.11644511418124329
34,55,-0.07022955520895499
34,56,-0.0032082513971099813
34,57,-0.043676788436520654
34,58,-0.033501728297439234
34,59,0.016662384181416395
34,60,0.03338123086106716
34,61,-0.20942631701269024
34,62,-0.08492116203270685
34,63,0.038314495025940254
35,36,-0.07491303877683679
35,37,-0.019252728001380587
35,38,0.05231428946553725
35,39,0.006125546401637121
35,40,-0.011721790255614213
35,41,0.30698178681662075
35,42,0.09437249090260262
35,43,0.007434976614909826
35,44,-0.022966529418130353
35,45,-0.03120038059118434
35,46,-0.09805780824344765
35,47,-0.0004618581527988934
35,48,0.06208431418042056
35,49,0.05876539243324188
35,50,0.09442923709259457
35,51,-0.07190869025027011
35,52,-0.01522000239785935
35,53,0.059223744627940215
35,54,-0.07967598884671862
35,55,-0.07925160942906771
35,56,-0.06456145202590678
35,57,0.011515982191175857
35,58,-0.017948482807213773
35,59,0.148234403304561
35,60,-0.07192188259264468
35,61,-0.08087965964492368
35,62,-0.05150694540983871
35,63,0.06431291147758555
36,37,0.002220661667293946
36,38,-0.0761854163683693
36,39,-0.09067096135909337
36,40,0.04848130824024808
36,41,-0.0386668985683793
36,42,0.04138388976429519
36,43,-0.10068721373931759
36,44,-0.09729061201103725
36,45,-0.031146466821018678
36,46,0.10744611522043065
36,47,-0.07744911853213961
36,48,-0.030386168552231075
36,49,0.019822353006913394
36,50,-0.04610395065468186
36,51,0.17366180996863376
36,52,0.05538509285190538
36,53,0.14795777255515472
36,54,0.14138521309283716
36,55,0.007168247250145846
36,56,-0.0069983402874146195
36,57,-0.05649096233882411
36,58,0.06581942380929615
36,59,0.05573106677194034
36,60,0.07595233555195564
36,61,-0.019522102378081562
36,62,-0.005256482710688842
36,63,-0.24792481744615327
37,38,-0.044150446886640396
37,39,0.021875267312319167
37,40,-0.03549557143837811
37,41,-0.010951542552370807
37,42,0.04175961502970679
37,43,0.05202380463858318
37,44,-0.21710160509745327
37,45,0.05674292572498687
37,46,-0.06473980150011346
37,47,0.03313863034058074
37,48,-0.02518577306759454
37,49,0.13016918584578208
37,50,-0.013818912289096017
37,51,-0.03966257507995765
37,52,0.06288379580301945
37,53,0.005443953801164773
37,54,0.10305503918638483
37,55,-0.04370994943910398
37,56,-0.13028854723266514
37,57,-0.0634048898730914
37,58,0.10056722804102053
37,59,-0.013352300249199252
37,60,0.07182731273129264
37,61,-0.04298709043354308
37,62,-0.018285174104790018
37,63,-0.062090266616017235
38,39,0.03642231351407934
38,40,0.009574398654175259
38,41,0.052374932898516705
38,42,-0.02773809492767376
38,43,0.06380258878765976
38,44,-0.04196326699165282
38,45,-0.017983121571355978
38,46,0.055557257500476326
38,47,-0.19746164818867376
38,48,-0.1584663529086277
38,49,0.047977227583523366
38,50,0.04624875444735029
38,51,-0.1213620229068689
38,52,-0.0619309517145426
38,53,0.06837174877467617
38,54,-0.02500605544609796
38,55,0.07886472262230089
38,56,0.013512859067646004
38,57,-0.06902660674551506
38,58,-0.0011846487332100803
38,59,-0.12206899553235666
38,60,-0.007088828888611387
38,61,0.04913473197462822
38,62,0.015562511096663598
38,63,0.03064599361876497
39,40,0.0199720779041764
39,41,0.030293679229998257
39,42,-0.5153771348821317
39,43,-0.13020481190474995
39,44,-0.03536739815904535
39,45,-0.009530773934508944
39,46,0.2963533063738822
39,47,-0.014068544017812535
39,48,-0.07660631910001521
39,49,-0.0006587650584588481
39,50,0.008034155262625178
39,51,0.0017679243848591662
39,52,-0.021512904489664537
39,53,0.04746067784798219
39,54,0.043922182844117155
39,55,-0.050019963252556636
39,56,-0.022631330637625166
39,57,0.05714202578633892
39,58,-0.016557355777503148
39,59,-0.0807486568699691
39,60,0.025694716549226695
39,61,0.08578962719506014
39,62,-0.024009392553104397
39,63,-0.09350270140080515
40,41,0.09022177094975187
40,42,-0.14643921395934842
40,43,-0.07242297079858495
40,44,0.131795339251315
40,45,-0.016032496068548993
40,46,0.2144068730261705
40,47,0.06173523967667555
40,48,-0.07938097499159222
40,49,0.03454274578935377
40,50,0.09819110685721041
40,51,0.08328728261501356
40,52,0.00665569080748197
40,53,0.07163673443781653
40,54,0.004931877370789152
40,55,0.047646626717583664
40,56,0.13188242909962955
40,57,-0.06390943269329039
40,58,0.05657474330604434
40,59,0.07335612597986518
40,60,-0.1387517480440258
40,61,0.057269202530471824
40,62,0.14608606271970712
40,63,-0.049506635224093085
41,42,0.02461605575261201
41,43,-0.11078491737381616
41,44,0.11272927496570995
41,45,0.16597045685476353
41,46,0.17808187539816714
41,47,0.02290611836670234
41,48,0.021519265682447854
41,49,-0.02322233909934959
41,50,0.16336190428113465
41,51,-0.08013748190033941
41,52,0.07834961321094774
41,53,0.08195518195260998
41,54,0.020508406650470486
41,55,-0.11864189498294775
41,56,0.014840776643550688
41,57,0.007089562776835507
41,58,0.03439432862641433
41,59,0.08083580599581382
41,60,-0.2517480196247397
41,61,0.051400642762975624
41,62,-0.09302546982281473
41,63,0.04954439110081281
42,43,0.21909959588810357
42,44,-0.07384327873534285
42,45,0.06394088090512218
42,46,-0.43162110769169826
42,47,0.017140714798044073
42,48,0.15978151076037592
42,49,0.027708981504619427
42,50,-0.0980360030227973
42,51,-0.13391539294396718
42,52,0.04397330262913135
42,53,-0.05554126299731264
42,54,-0.03526297646573608
42,55,-0.058829300681881115
42,56,-0.06951273394673736
42,57,-0.027544478461500935
42,58,-0.07585960651769262
42,59,-0.026755495646352368
42,60,0.005918375214594078
42,61,-0.13303191198920053
42,62,-0.1569112497107459
42,63,0.02867542951000429
43,44,0.039027041306994595
43,45,0.07412560303072686
43,46,-0.4803740559636966
43,47,0.058377906680174015
43,48,-0.009992132388973913
43,49,-0.008956778100871329
43,50,-0.012739196227807633
43,51,-0.05888936904032087
43,52,0.01724833810885457
43,53,-0.03388258999409684
43,54,0.05405893727623178
43,55,0.001603605436540628
43,56,-0.031278417042322634
43,57,-0.05173686845218843
43,58,0.02740732336553342
43,59,-0.23775209637185107
43,60,-0.06152679808460066
43,61,0.0609159174053815
43,62,-0.24549827136768318
43,63,9.957384955230233e-05
44,45,0.07378020303811683
44,46,0.02018315648106397
44,47,0.013675675211626675
44,48,-0.020992580929733533
44,49,0.02343962172993092
44,50,0.014077496033840089
44,51,0.035459145850582005
44,52,-0.03235513585694472
44,53,0.08440989427527225
44,54,-0.13004677153981137
44,55,-0.005255871171982449
44,56,0.07672232847803219
44,57,0.017830986211687303
44,58,0.06733338586356057
44,59,-0.10251961237489873
44,60,-0.19063382288738215
44,61,-0.018259606730752834
44,62,0.0772013150525126
44,63,-0.015642797703954076
45,46,-0.08017908597562988
45,47,0.0719086183249112
45,48,0.03991626174249798
45,49,-0.08801530385162368
45,50,-0.12421993844086684
45,51,0.033121477126425415
45,52,0.09986737907779368
45,53,0.008899164917232824
45,54,-0.14714614454963146
45,55,-0.12167264757345342
45,56,0.029193107294881396
45,57,-0.048406075840999194
45,58,-0.05307281348931429
45,59,-0.045076025319679046
45,60,-0.016518627043139906
45,61,0.15992367789965165
45,62,-0.009071148426102604
45,63,-0.03775313755482353
46,47,0.018579330130064426
46,48,-0.08326578278399542
46,49,-0.002795016916087781
46,50,-0.057948526304848876
46,51,0.05570974575150657
46,52,-0.09422651169985775
46,53,0.06956010761119341
46,54,0.04981304424405951
46,55,-0.027159961009194045
46,56,0.028700034203626514
46,57,0.0532283704650249
46,58,0.06817536048796796
46,59,0.11520457268604258
46,60,-0.22639665460007496
46,61,0.2329279582173504
46,62,0.18448231198143253
46,63,-0.12409047981294037
47,48,0.05292136083088753
47,49,-0.04498316593336289
47,50,-0.07872927540186936
47,51,-0.08664575179937738
47,52,0.08446601135897448
47,53,-0.03810995148752471
47,54,-0.10396909584566635
47,55,-0.03592993963610281
47,56,0.013840560456305509
47,57,0.1566325341145276
47,58,0.07212917504786395
47,59,-0.047739668588262646
47,60,0.058131444245692165
47,61,0.04841822270443356
47,62,-0.0386832786566499
47,63,-0.06949274236631195
48,49,-0.1351133278385775
48,50,-0.07077777660164407
48,51,-0.02043201310128543
48,52,-0.03650146426208149
48,53,-0.05392815382188169
48,54,-0.009670346176778633
48,55,-0.09723206144426146
48,56,-0.05353900092541357
48,57,-0.001372615143020356
48,58,-0.12277817955737404
48,59,-0.009868501711082377
48,60,-0.10367737354018405
48,61,-0.07457463944448355
48,62,0.028314705211880148
48,63,0.0021837919268825686
49,50,-0.00420189230000539
49,51,-0.1729464429622735
49,52,-0.016778130379005652
49,53,0.10058475078962449
49,54,0.0013654910681436827
49,55,0.0696175997713494
49,56,0.13226601476212588
49,57,0.020471242219912377
49,58,0.0047518676573076925
49,59,-0.0037724122334580755
49,60,-0.0879272911870134
49,61,-0.05146375062196857
49,62,-0.01394324011556777
49,63,0.004347691522322046
50,51,-0.037431891462549764
50,52,-0.0017373069128670637
50,53,0.16012410617449815
50,54,0.1374329167273297
50,55,-0.13906917507777947
50,56,0.0938816380154043
50,57,-0.11231383938201238
50,58,-0.07225101275413723
50,59,-0.013497708467567334
50,60,0.0868558601987163
50,61,-0.17550853113531104
50,62,0.13216193205917248
50,63,-0.03866494051444351
51,52,-0.18580227049225015
51,53,-0.015980247773904433
51,54,-0.10862587427014912
51,55,0.16489963921660333
51,56,0.03711294183615654
51,57,-0.18224993989059318
51,58,-0.12697427699938849
51,59,0.14156576831364662
51,60,0.19826626471001188
51,61,-0.05268937761258872
51,62,0.0951880334580814
51,63,-0.013972922115447144
52,53,0.07268047925931788
52,54,0.02559297086995692
52,55,-0.1018464238278489
52,56,-0.06302336352600198
52,57,0.1476724951598712
52,58,-0.090514749056477
52,59,-0.08551593013010741
52,60,-0.03609330745706386
52,61,0.022393691718143986
52,62,-0.11231140972498234
52,63,-0.22237721167153124
53,54,0.16128505846442343
53,55,-0.13560029786474634
53,56,0.06656103486294362
53,57,0.07197152261528272
53,58,-0.03490071850719961
53,59,0.011827559840892933
53,60,-0.028731323922258245
53,61,-0.05465045606710056
53,62,-0.0685751476601663
53,63,-0.20783037866382506
54,55,-0.07883771749247273
54,56,0.050713102288325644
54,57,0.05297015703266891
54,58,0.06847042892203324
54,59,0.03537772995177908
54,60,-0.013315229805295854
54,61,0.049538594569393336
54,62,0.015742701420500223
54,63,-0.1916021706135851
55,56,-0.11596444218781501
55,57,-0.12091139048070468
55,58,0.02496353915408667
55,59,0.08945661475519043
55,60,0.049521258231115785
55,61,0.02524457266280257
55,62,0.053261824183172456
55,63,0.07874329357538189
56,57,0.08134542807305428
56,58,-0.03253603297112315
56,59,-0.028888411236709415
56,60,-0.08368520620232169
56,61,0.01740647587632765
56,62,0.099230863085448
56,63,-0.17342242060465068
57,58,0.021413255203037745
57,59,-0.08797971320109128
57,60,-0.14385723568820316
57,61,0.04399000789206521
57,62,-0.16501441341370196
57,63,-0.021276534109037872
58,59,-0.073939789354825
58,60,0.03928218633633799
58,61,0.019011889359632765
58,62,0.05468486262697342
58,63,-0.01332388059515036
59,60,0.010800595497227823
59,61,-0.014446594598394234
59,62,-0.06711121039876498
59,63,0.04101002758158871
60,61,-0.060055420567393186
60,62,-0.0808562640704433
60,63,-0.007987997342443815
61,62,-0.04161810382130704
61,63,0.04670876473790997
62,63,-0.112265484522347
